date,home_team,away_team,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating,avg_attendance,team,abbr,wins,losses,otl,game_num,gf,ga
2021-12-30,Los Angeles Kings,Vancouver Canucks,1478.08415224074,1482.87079340613,0.564702420533283,0.435297579466717,2,1,1480.1407581386,1480.81418750827,18,61,39,14828,Los Angeles Kings,LAK,15,12,5,32,85,86
2022-01-01,Los Angeles Kings,Philadelphia Flyers,1480.1407581386,1475.53689192745,0.577940621488143,0.422059378511857,6,3,1483.93775860131,1471.73989146474,16,45,30,14828,Los Angeles Kings,LAK,16,12,5,33,91,89
2022-01-06,Los Angeles Kings,Nashville Predators,1483.93775860131,1532.55367508531,0.501991845757795,0.498008154242205,2,4,1480.1153064001,1536.37612728652,51,55,53,14828,Los Angeles Kings,LAK,16,13,5,34,93,93
2022-01-08,Los Angeles Kings,Detroit Red Wings,1480.1153064001,1447.94475241563,0.616096344731494,0.383903655268506,4,0,1483.95036635698,1444.10969245875,6,31,18,14828,Los Angeles Kings,LAK,17,13,5,35,97,93
2022-01-10,Los Angeles Kings,New York Rangers,1483.95036635698,1542.61557371421,0.487532349159852,0.512467650840148,3,1,1487.86650592795,1538.69943414324,57,28,42,14828,Los Angeles Kings,LAK,18,13,5,36,100,94
2022-01-13,Los Angeles Kings,Pittsburgh Penguins,1487.86650592795,1558.24671412246,0.470704116194661,0.529295883805339,6,2,1493.42114288706,1552.69207716335,69,34,51,14828,Los Angeles Kings,LAK,19,13,5,37,106,96
2022-01-15,Seattle Kraken,Los Angeles Kings,1443.80263307608,1493.42114288706,0.50054900829334,0.49945099170666,1,3,1439.9930318823,1497.23074408084,9,21,15,17151,Los Angeles Kings,LAK,20,13,5,38,109,97
2022-01-17,San Jose Sharks,Los Angeles Kings,1463.38119066422,1497.23074408084,0.523225634499195,0.476774365500805,6,2,1468.29618257681,1492.31575216825,17,78,47,12573,Los Angeles Kings,LAK,20,14,5,39,111,103
2022-01-18,Los Angeles Kings,Tampa Bay Lightning,1492.31575216825,1576.27335180485,0.451286103245994,0.548713896754006,4,6,1488.93767921018,1579.65142476292,81,27,54,14828,Los Angeles Kings,LAK,20,15,5,40,115,109
2022-01-20,Los Angeles Kings,Colorado Avalanche,1488.93767921018,1593.59332767311,0.421986670325414,0.578013329674586,1,4,1485.14142626095,1597.38958062234,87,41,64,14828,Los Angeles Kings,LAK,20,16,5,41,116,113
2022-01-23,New Jersey Devils,Los Angeles Kings,1443.27845080547,1485.14142626095,0.511707979075704,0.488292020924296,2,3,1440.79766839545,1487.62220867097,6,20,13,12744,Los Angeles Kings,LAK,21,16,5,42,119,115
2022-01-24,New York Rangers,Los Angeles Kings,1548.55491871312,1487.62220867097,0.654432399692651,0.345567600307349,3,2,1550.13793306718,1486.03919431691,64,20,42,16839,Los Angeles Kings,LAK,21,16,6,43,121,118
2022-01-27,New York Islanders,Los Angeles Kings,1515.20739131918,1486.03919431691,0.612000435198001,0.387999564801999,2,3,1512.13345229565,1489.11313334044,41,69,55,16942,Los Angeles Kings,LAK,22,16,6,44,124,120
2022-01-29,Philadelphia Flyers,Los Angeles Kings,1439.26338039642,1489.11313334044,0.500216222881125,0.499783777118875,4,3,1441.67655943447,1486.69995430239,6,24,15,16540,Los Angeles Kings,LAK,22,16,7,45,127,124
2022-01-30,Pittsburgh Penguins,Los Angeles Kings,1561.2808101173,1486.69995430239,0.671978028896029,0.328021971103971,3,4,1557.8260104664,1490.15475395329,71,20,45,17684,Los Angeles Kings,LAK,23,16,7,46,131,127
2022-02-02,Detroit Red Wings,Los Angeles Kings,1435.42013668611,1490.15475395329,0.49318675978056,0.50681324021944,3,5,1431.67591448164,1493.89897615776,5,28,16,16984,Los Angeles Kings,LAK,24,16,7,47,136,130
2022-02-15,Los Angeles Kings,Edmonton Oilers,1493.89897615776,1511.6673936078,0.546252365317819,0.453747634682181,2,5,1488.77320197557,1516.79316778999,44,99,71,14828,Los Angeles Kings,LAK,24,17,7,48,138,135
2022-02-18,Vegas Golden Knights,Los Angeles Kings,1559.4144441012,1488.77320197557,0.666959854082331,0.333040145917669,3,4,1555.99244586111,1492.19520021566,71,58,64,18100,Los Angeles Kings,LAK,25,17,7,49,142,138
2022-02-19,Arizona Coyotes,Los Angeles Kings,1420.23205761083,1492.19520021566,0.468434532473403,0.531565467526597,3,5,1416.70532266658,1495.72193515991,3,24,13,11601,Los Angeles Kings,LAK,26,17,7,50,147,141
2022-02-23,Arizona Coyotes,Los Angeles Kings,1421.16275263894,1495.72193515991,0.464715244266139,0.535284755733861,2,3,1418.94530093626,1497.93938686259,4,24,14,11601,Los Angeles Kings,LAK,27,17,7,51,150,143
2022-02-25,Anaheim Ducks,Los Angeles Kings,1470.57770483731,1497.93938686259,0.532533130508931,0.467466869491069,1,4,1465.60431094492,1502.91278075498,21,96,58,13083,Los Angeles Kings,LAK,28,17,7,52,154,144
2022-02-26,Los Angeles Kings,New York Islanders,1502.91278075498,1502.35412754895,0.572250479015857,0.427749520984143,5,2,1506.76838258739,1498.49852571654,44,38,41,14828,Los Angeles Kings,LAK,29,17,7,53,159,146
2022-02-28,Los Angeles Kings,Boston Bruins,1506.76838258739,1548.44843806333,0.51197107448121,0.48802892551879,0,7,1500.2732608133,1554.94355983742,75,18,46,14828,Los Angeles Kings,LAK,29,18,7,54,159,153
2022-03-02,Dallas Stars,Los Angeles Kings,1514.30967116742,1500.2732608133,0.591126255519528,0.408873744480472,4,3,1516.22423495248,1498.35869702824,50,99,74,17896,Los Angeles Kings,LAK,29,19,7,55,162,157
2022-03-04,Columbus Blue Jackets,Los Angeles Kings,1480.55857591124,1498.35869702824,0.546207130112703,0.453792869887297,3,4,1477.8789615269,1501.03831141258,27,57,42,16237,Los Angeles Kings,LAK,30,19,7,56,166,160
2022-03-06,Buffalo Sabres,Los Angeles Kings,1421.2920577385,1501.03831141258,0.457295991874311,0.542704008125689,0,3,1417.12888430948,1505.2014848416,4,22,13,9997,Los Angeles Kings,LAK,31,19,7,57,169,160
2022-03-07,Boston Bruins,Los Angeles Kings,1559.78399645367,1505.2014848416,0.646119533129399,0.353880466870601,2,3,1556.49628924357,1508.4891920517,80,16,48,17850,Los Angeles Kings,LAK,32,19,7,58,172,162
2022-03-10,Los Angeles Kings,San Jose Sharks,1508.4891920517,1442.83112559446,0.66055789009488,0.33944210990512,3,4,1505.10877162914,1446.21154601702,14,13,13,14828,Los Angeles Kings,LAK,32,19,8,59,175,166
2022-03-12,San Jose Sharks,Los Angeles Kings,1446.21154601702,1505.10877162914,0.487198661266043,0.512801338733957,5,0,1452.02384855282,1499.29646909334,14,14,14,12573,Los Angeles Kings,LAK,32,20,8,60,175,171
2022-03-13,Los Angeles Kings,Florida Panthers,1499.29646909334,1582.80211887009,0.451930418883865,0.548069581116135,3,2,1501.98696148458,1580.11162647885,87,23,55,14828,Los Angeles Kings,LAK,33,20,8,61,178,173
2022-03-15,Los Angeles Kings,Colorado Avalanche,1501.98696148458,1601.59159739087,0.429094324720251,0.570905675279749,0,3,1498.11748059314,1605.46107828231,94,15,54,14828,Los Angeles Kings,LAK,33,21,8,62,178,176
2022-03-17,Los Angeles Kings,San Jose Sharks,1498.11748059314,1450.21215046025,0.637282415915656,0.362717584084344,3,0,1501.3148361445,1447.01479490889,13,23,18,14828,Los Angeles Kings,LAK,34,21,8,63,181,176
2022-03-19,Vegas Golden Knights,Los Angeles Kings,1535.6545876923,1501.3148361445,0.619045454352527,0.380954545647473,5,1,1539.45631934873,1497.51310448807,65,99,82,18100,Los Angeles Kings,LAK,34,22,8,64,182,181
2022-03-22,Los Angeles Kings,Nashville Predators,1497.51310448807,1542.17714568338,0.507678458298776,0.492321541701224,6,1,1503.05463785847,1536.63561231298,66,39,52,14828,Los Angeles Kings,LAK,35,22,8,65,188,182
2022-03-24,Los Angeles Kings,Chicago Blackhawks,1503.05463785847,1445.84435282884,0.64957054098993,0.35042945901007,3,4,1499.74489994987,1449.15409073744,13,12,12,14828,Los Angeles Kings,LAK,35,22,9,66,191,186
2022-03-26,Los Angeles Kings,Seattle Kraken,1499.74489994987,1429.03029204126,0.667053656689106,0.332946343310894,4,2,1502.13754052833,1426.6376514628,6,21,13,14828,Los Angeles Kings,LAK,36,22,9,67,195,188
2022-03-28,Los Angeles Kings,Seattle Kraken,1502.13754052833,1426.6376514628,0.673143090696792,0.326856909303208,1,6,1494.0455868809,1434.72960511023,6,12,9,14828,Los Angeles Kings,LAK,36,23,9,68,196,194
2022-03-30,Edmonton Oilers,Los Angeles Kings,1523.06677733519,1494.0455868809,0.611799472022578,0.388200527977422,4,3,1524.87174413012,1492.24062008597,52,99,75,14927,Los Angeles Kings,LAK,36,23,10,69,199,198
2022-03-31,Calgary Flames,Los Angeles Kings,1563.24475416198,1492.24062008597,0.667423704243054,0.332576295756946,2,3,1559.81973181644,1495.66564243151,75,25,50,14284,Los Angeles Kings,LAK,37,23,10,70,202,200
2022-04-02,Winnipeg Jets,Los Angeles Kings,1503.83181284326,1495.66564243151,0.582934462546233,0.417065537453767,2,3,1500.93473805901,1498.56271721576,40,58,49,12716,Los Angeles Kings,LAK,38,23,10,71,205,202
2022-04-04,Los Angeles Kings,Calgary Flames,1498.56271721576,1555.00796569755,0.490725605689692,0.509274394310308,2,3,1496.20052818917,1557.37015472414,74,22,48,14828,Los Angeles Kings,LAK,38,24,10,72,207,205
2022-04-07,Los Angeles Kings,Edmonton Oilers,1496.20052818917,1533.97575586643,0.517585604972335,0.482414395027665,2,3,1493.6862172203,1536.4900668353,60,91,75,14828,Los Angeles Kings,LAK,38,25,10,73,209,208
2022-04-10,Minnesota Wild,Los Angeles Kings,1551.724734088,1493.6862172203,0.650655027459881,0.349344972540119,6,3,1554.78975022059,1490.62120108771,69,54,61,18542,Los Angeles Kings,LAK,38,26,10,74,212,214
2022-04-12,Chicago Blackhawks,Los Angeles Kings,1429.24482909221,1490.62120108771,0.483633933231817,0.516366066768183,2,5,1424.80264114147,1495.06338903845,4,84,44,18489,Los Angeles Kings,LAK,39,26,10,75,217,216
2022-04-13,Colorado Avalanche,Los Angeles Kings,1616.50412083475,1495.06338903845,0.728473633526966,0.271526366473034,9,3,1619.51514020034,1492.05236967286,95,64,79,17498,Los Angeles Kings,LAK,39,27,10,76,220,225
2022-04-16,Los Angeles Kings,Columbus Blue Jackets,1492.05236967286,1465.02213348353,0.609074046825029,0.390925953174971,2,1,1493.871709888,1463.20279326839,16,95,55,14828,Los Angeles Kings,LAK,40,27,10,77,222,226
2022-04-19,Anaheim Ducks,Los Angeles Kings,1432.45081263482,1493.871709888,0.483569925155661,0.516430074844339,1,2,1430.12868713474,1496.19383538808,6,87,46,13083,Los Angeles Kings,LAK,41,27,10,78,224,227
2022-04-21,Los Angeles Kings,Chicago Blackhawks,1496.19383538808,1424.94330789614,0.667738460610062,0.332261539389938,4,1,1499.09122964354,1422.04591364068,4,47,25,14828,Los Angeles Kings,LAK,42,27,10,79,228,228
2022-04-23,Los Angeles Kings,Anaheim Ducks,1499.09122964354,1430.12868713474,0.664809931409428,0.335190068590572,4,2,1501.50194000094,1427.71797677734,6,14,10,14828,Los Angeles Kings,LAK,43,27,10,80,232,230
2022-04-27,Seattle Kraken,Los Angeles Kings,1431.76523300343,1501.50194000094,0.471627108764491,0.528372891235509,3,5,1428.21064229428,1505.05653071009,7,0,3,17151,Los Angeles Kings,LAK,44,27,10,81,237,233
2022-04-28,Vancouver Canucks,Los Angeles Kings,1510.50707254884,1505.05653071009,0.579129024454966,0.420870975545034,3,2,1512.48585026837,1503.07775299056,51,0,25,17285,Los Angeles Kings,LAK,44,27,11,82,239,236
2021-10-15,Anaheim Ducks,Minnesota Wild,1455.77007156903,1525.27321264935,0.471962167508677,0.528037832491323,1,2,1453.51253821143,1527.53074600695,27,56,41,13083,Minnesota Wild,MIN,1,0,0,1,2,1
2021-10-16,Los Angeles Kings,Minnesota Wild,1473.60897390829,1527.53074600695,0.494356355957667,0.505643644042333,2,3,1471.2263839731,1529.91333594214,40,60,50,14828,Minnesota Wild,MIN,2,0,0,2,5,3
2021-10-19,Minnesota Wild,Winnipeg Jets,1529.91333594214,1500.85107779419,0.611855616849905,0.388144383150095,6,5,1531.71800687643,1499.0464068599,61,60,60,18542,Minnesota Wild,MIN,3,0,0,3,11,8
2021-10-23,Minnesota Wild,Anaheim Ducks,1531.71800687643,1451.50263458929,0.679087162829637,0.320912837170363,4,3,1533.17507806859,1450.04556339713,28,23,25,18542,Minnesota Wild,MIN,4,0,0,4,15,11
2021-10-24,Minnesota Wild,Nashville Predators,1533.17507806859,1501.57043039916,0.615325556610261,0.384674443389739,2,5,1527.25632691313,1507.48918155462,63,50,56,18542,Minnesota Wild,MIN,4,1,0,5,17,16
2021-10-26,Vancouver Canucks,Minnesota Wild,1484.68522866996,1527.25632691313,0.510689420029621,0.489310579970379,2,3,1482.21024260911,1529.73131297398,48,64,56,17285,Minnesota Wild,MIN,5,1,0,6,20,18
2021-10-28,Seattle Kraken,Minnesota Wild,1480.92686598565,1529.73131297398,0.501720532298151,0.498279467701849,4,1,1485.52628932189,1525.13188963774,47,51,49,17151,Minnesota Wild,MIN,5,2,0,7,21,22
2021-10-30,Colorado Avalanche,Minnesota Wild,1554.76041080044,1525.13188963774,0.61262946802505,0.38737053197495,4,1,1558.20438734006,1521.68791309812,87,37,62,17498,Minnesota Wild,MIN,5,3,0,8,22,26
2021-11-02,Minnesota Wild,Ottawa Senators,1521.68791309812,1464.92151888914,0.648988672863112,0.351011327136888,5,4,1523.29897082654,1463.31046116072,31,30,30,18542,Minnesota Wild,MIN,6,3,0,9,27,30
2021-11-06,Pittsburgh Penguins,Minnesota Wild,1531.67844426491,1523.29897082654,0.58323295439354,0.41676704560646,4,5,1528.77957559597,1526.19783949548,76,58,67,17684,Minnesota Wild,MIN,7,3,0,10,32,34
2021-11-07,Minnesota Wild,New York Islanders,1526.19783949548,1550.3676242463,0.537104331661533,0.462895668338467,5,2,1530.41994174284,1546.14552199894,86,33,59,18542,Minnesota Wild,MIN,8,3,0,11,37,36
2021-11-10,Arizona Coyotes,Minnesota Wild,1449.93161026878,1530.41994174284,0.4562360411318,0.5437639588682,2,5,1445.77956801436,1534.57198399726,26,16,21,11601,Minnesota Wild,MIN,9,3,0,12,42,38
2021-11-11,Vegas Golden Knights,Minnesota Wild,1551.04205709014,1534.57198399726,0.594507872351717,0.405492127648283,3,2,1552.93860306181,1532.67543802559,90,28,59,18100,Minnesota Wild,MIN,9,4,0,13,44,41
2021-11-13,Seattle Kraken,Minnesota Wild,1471.51723141506,1532.67543802559,0.483947568483913,0.516052431516087,2,4,1467.85460243257,1536.33806700808,42,23,32,17151,Minnesota Wild,MIN,10,4,0,14,48,43
2021-11-16,Minnesota Wild,San Jose Sharks,1536.33806700808,1465.59536483122,0.667089573412251,0.332910426587749,1,4,1529.79123103921,1472.14220080009,41,36,38,18542,Minnesota Wild,MIN,10,5,0,15,49,47
2021-11-18,Minnesota Wild,Dallas Stars,1529.79123103921,1494.69019997735,0.620078378277265,0.379921621722735,7,2,1533.9078390469,1490.57359196966,56,59,57,18542,Minnesota Wild,MIN,11,5,0,16,56,49
2021-11-20,Florida Panthers,Minnesota Wild,1557.98686505032,1533.9078390469,0.605021617310121,0.394978382689879,5,4,1559.82761897779,1532.06708511943,92,12,52,14811,Minnesota Wild,MIN,11,6,0,17,60,54
2021-11-21,Tampa Bay Lightning,Minnesota Wild,1561.57583432724,1532.06708511943,0.612465835735492,0.387534164264508,5,4,1563.37729027094,1530.26562917573,92,20,56,19092,Minnesota Wild,MIN,11,6,1,18,64,59
2021-11-24,New Jersey Devils,Minnesota Wild,1464.6811626629,1530.26562917573,0.477587179596863,0.522412820403137,2,3,1462.39238935396,1532.55440248467,36,32,34,12744,Minnesota Wild,MIN,12,6,1,19,67,61
2021-11-26,Minnesota Wild,Winnipeg Jets,1532.55440248467,1503.62263235806,0.61167721265134,0.38832278734866,7,1,1537.04772306408,1499.12931177865,64,53,58,18542,Minnesota Wild,MIN,13,6,1,20,74,62
2021-11-28,Minnesota Wild,Tampa Bay Lightning,1537.04772306408,1569.19510459455,0.525669395462205,0.474330604537795,4,2,1540.62594693048,1565.61688072815,95,11,53,18542,Minnesota Wild,MIN,14,6,1,21,78,64
2021-11-30,Minnesota Wild,Arizona Coyotes,1540.62594693048,1444.72209942809,0.698442061004539,0.301557938995461,5,2,1543.22607599345,1442.12197036512,29,6,17,18542,Minnesota Wild,MIN,15,6,1,22,83,66
2021-12-02,Minnesota Wild,New Jersey Devils,1543.22607599345,1458.67105005022,0.68450670109842,0.31549329890158,5,2,1545.96049213838,1455.93663390529,40,14,27,18542,Minnesota Wild,MIN,16,6,1,23,88,68
2021-12-04,Minnesota Wild,Toronto Maple Leafs,1545.96049213838,1558.58256545001,0.55358459127182,0.44641540872818,4,3,1548.07754240087,1556.46551518752,95,8,51,18542,Minnesota Wild,MIN,17,6,1,24,92,71
2021-12-07,Edmonton Oilers,Minnesota Wild,1535.24042779475,1548.07754240087,0.553278656045657,0.446721343954343,1,4,1530.03600292243,1553.28196727319,89,13,51,14927,Minnesota Wild,MIN,18,6,1,25,96,72
2021-12-09,San Jose Sharks,Minnesota Wild,1478.38539733081,1553.28196727319,0.464232156007922,0.535767843992078,2,5,1474.1491995774,1557.5181650266,60,30,45,12573,Minnesota Wild,MIN,19,6,1,26,101,74
2021-12-11,Los Angeles Kings,Minnesota Wild,1473.75935434998,1557.5181650266,0.451569483797522,0.548430516202478,2,1,1476.45195662686,1554.82556274972,60,14,37,14828,Minnesota Wild,MIN,19,7,1,27,102,76
2021-12-12,Vegas Golden Knights,Minnesota Wild,1554.9749535617,1554.82556274972,0.571673703304592,0.428326296695408,6,4,1558.15644305241,1551.64407325901,96,15,55,18100,Minnesota Wild,MIN,19,8,1,28,106,82
2021-12-16,Minnesota Wild,Buffalo Sabres,1551.64407325901,1427.05727775162,0.732040969072594,0.267959030927406,2,3,1547.78012326808,1430.92122774255,24,2,13,18542,Minnesota Wild,MIN,19,8,2,29,108,85
2021-12-20,Dallas Stars,Minnesota Wild,1499.15881687519,1547.78012326808,0.501984089177999,0.498015910822001,7,4,1503.75539701595,1543.18354312732,71,44,57,17896,Minnesota Wild,MIN,19,9,2,30,112,92
2022-01-01,Minnesota Wild,St. Louis Blues,1543.18354312732,1526.62313387827,0.59463322571438,0.40536677428562,4,6,1538.50687946038,1531.29979754521,83,28,55,18542,Minnesota Wild,MIN,19,10,2,31,116,98
2022-01-06,Boston Bruins,Minnesota Wild,1547.48359983237,1538.50687946038,0.584068404205997,0.415931595794003,2,3,1544.57970787132,1541.41077142143,90,25,57,17850,Minnesota Wild,MIN,20,10,2,32,119,100
2022-01-08,Minnesota Wild,Washington Capitals,1541.41077142143,1547.72852331765,0.562534650925392,0.437465349074608,3,2,1543.47913064501,1545.66016409407,91,13,52,18542,Minnesota Wild,MIN,21,10,2,33,122,102
2022-01-14,Minnesota Wild,Anaheim Ducks,1543.47913064501,1469.04936527195,0.671786287610751,0.328213712389249,7,3,1546.69414701935,1465.83434889761,47,31,39,18542,Minnesota Wild,MIN,22,10,2,34,129,105
2022-01-17,Colorado Avalanche,Minnesota Wild,1589.03723604028,1546.69414701935,0.629849110257835,0.370150889742165,4,3,1590.74757762019,1544.98380543944,99,6,52,17498,Minnesota Wild,MIN,22,10,3,35,132,109
2022-01-21,Chicago Blackhawks,Minnesota Wild,1459.41289630593,1544.98380543944,0.448987459036445,0.551012540963555,1,5,1454.82745538469,1549.56924636068,42,7,24,18489,Minnesota Wild,MIN,23,10,3,36,137,110
2022-01-22,Minnesota Wild,Chicago Blackhawks,1549.56924636068,1454.82745538469,0.697031280768908,0.302968719231092,4,3,1550.93573944098,1453.46096230439,41,4,22,18542,Minnesota Wild,MIN,24,10,3,37,141,113
2022-01-24,Minnesota Wild,Montreal Canadiens,1550.93573944098,1435.48300864862,0.721602097022521,0.278397902977479,8,2,1554.03130312328,1432.38744496632,29,1,15,18542,Minnesota Wild,MIN,25,10,3,38,149,115
2022-01-28,New York Rangers,Minnesota Wild,1545.74622273235,1554.03130312328,0.559745779147574,0.440254220852426,2,3,1542.98717925206,1556.79034660357,94,2,48,16839,Minnesota Wild,MIN,26,10,3,39,152,117
2022-01-30,New York Islanders,Minnesota Wild,1512.13345229565,1556.79034660357,0.507688741067646,0.492311258932354,3,4,1509.67551856145,1559.24828033777,82,11,46,16942,Minnesota Wild,MIN,27,10,3,40,156,120
2022-02-02,Chicago Blackhawks,Minnesota Wild,1450.21296249948,1559.24828033777,0.415849653552179,0.584150346447821,0,5,1445.65137062977,1563.80987220748,44,1,22,18489,Minnesota Wild,MIN,28,10,3,41,161,120
2022-02-08,Winnipeg Jets,Minnesota Wild,1492.40665680661,1563.80987220748,0.469237201936128,0.530762798063872,2,0,1496.48807114159,1559.7284578725,75,13,44,12716,Minnesota Wild,MIN,28,11,3,42,161,122
2022-02-12,Minnesota Wild,Carolina Hurricanes,1559.7284578725,1586.76194167854,0.533003417065735,0.466996582934265,3,2,1561.95850732975,1584.53189222129,100,3,51,18542,Minnesota Wild,MIN,29,11,3,43,164,124
2022-02-14,Minnesota Wild,Detroit Red Wings,1561.95850732975,1440.52332186174,0.728467318280815,0.271532681719185,7,4,1564.27284072022,1438.20898847127,38,1,19,18542,Minnesota Wild,MIN,30,11,3,44,171,128
2022-02-16,Winnipeg Jets,Minnesota Wild,1495.44397023841,1564.27284072022,0.472929573709455,0.527070426290545,6,3,1500.35711536471,1559.35969559392,77,16,46,12716,Minnesota Wild,MIN,30,12,3,45,174,134
2022-02-18,Minnesota Wild,Florida Panthers,1559.35969559392,1576.10296831178,0.547714639472968,0.452285360527032,2,6,1553.57506561152,1581.88759829418,99,3,51,18542,Minnesota Wild,MIN,30,13,3,46,176,140
2022-02-20,Edmonton Oilers,Minnesota Wild,1524.58007719399,1553.57506561152,0.530191865959831,0.469808134040169,3,7,1519.01432407373,1559.14081873178,87,23,55,14927,Minnesota Wild,MIN,31,13,3,47,183,143
2022-02-22,Ottawa Senators,Minnesota Wild,1455.49321437707,1559.14081873178,0.423402683346998,0.576597316653002,4,3,1458.35230875033,1556.28172435852,48,0,24,9155,Minnesota Wild,MIN,31,14,3,48,186,147
2022-02-24,Toronto Maple Leafs,Minnesota Wild,1560.92457046827,1556.28172435852,0.577995354025364,0.422004645974636,3,1,1564.05241218865,1553.15388263814,97,2,49,15586,Minnesota Wild,MIN,31,15,3,49,187,150
2022-02-26,Calgary Flames,Minnesota Wild,1548.85040585638,1553.15388263814,0.565385982804474,0.434614017195526,7,3,1553.26760712637,1548.73668136815,94,2,48,14284,Minnesota Wild,MIN,31,16,3,50,190,157
2022-03-01,Minnesota Wild,Calgary Flames,1548.73668136815,1553.26760712637,0.565064227607818,0.434935772392182,1,5,1542.73245709843,1559.27183139609,94,3,48,18542,Minnesota Wild,MIN,31,17,3,51,191,162
2022-03-03,Philadelphia Flyers,Minnesota Wild,1425.82237036654,1542.73245709843,0.404881666975252,0.595118333024748,4,5,1423.92907322474,1544.62575424023,19,3,11,16540,Minnesota Wild,MIN,32,17,3,52,196,166
2022-03-04,Buffalo Sabres,Minnesota Wild,1418.24157593986,1544.62575424023,0.39181181795342,0.60818818204658,5,4,1421.2920577385,1541.57527244159,16,2,9,9997,Minnesota Wild,MIN,32,18,3,53,200,171
2022-03-06,Minnesota Wild,Dallas Stars,1541.57527244159,1518.90515781396,0.603081842644824,0.396918157355176,3,6,1535.80050390486,1524.67992635069,79,44,61,18542,Minnesota Wild,MIN,32,19,3,54,203,177
2022-03-08,Minnesota Wild,New York Rangers,1535.80050390486,1554.18558734923,0.545372362105285,0.454627637894715,5,2,1539.93566945894,1550.05042179515,91,9,50,18542,Minnesota Wild,MIN,33,19,3,55,208,179
2022-03-10,Detroit Red Wings,Minnesota Wild,1427.02356761077,1539.93566945894,0.410438928339107,0.589561071660893,5,6,1425.10065213992,1541.85858492979,19,6,12,16984,Minnesota Wild,MIN,34,19,3,56,214,184
2022-03-11,Columbus Blue Jackets,Minnesota Wild,1468.99210616386,1541.85858492979,0.467139923842834,0.532860076157166,3,2,1471.59420570641,1539.25648538724,46,6,26,16237,Minnesota Wild,MIN,34,19,4,57,216,187
2022-03-13,Minnesota Wild,Nashville Predators,1539.25648538724,1526.27288207738,0.589660665379178,0.410339334620822,2,6,1532.93567795518,1532.59368950944,81,25,53,18542,Minnesota Wild,MIN,34,20,4,58,218,193
2022-03-16,Minnesota Wild,Boston Bruins,1532.93567795518,1560.93827257815,0.531614578795363,0.468385421204637,4,2,1536.46198483973,1557.4119656936,92,7,49,18542,Minnesota Wild,MIN,35,20,4,59,222,195
2022-03-19,Minnesota Wild,Chicago Blackhawks,1536.46198483973,1447.33003415424,0.690168653888707,0.309831346111293,3,1,1538.66978295176,1445.12223604221,28,3,15,18542,Minnesota Wild,MIN,36,20,4,60,225,196
2022-03-21,Minnesota Wild,Vegas Golden Knights,1538.66978295176,1539.45631934873,0.570353966254866,0.429646033745134,3,0,1542.54496101237,1535.58114128812,87,65,76,18542,Minnesota Wild,MIN,37,20,4,61,228,196
2022-03-24,Minnesota Wild,Vancouver Canucks,1542.54496101237,1497.18035028596,0.633894925636783,0.366105074363217,3,2,1544.2342257449,1495.49108555343,66,19,42,18542,Minnesota Wild,MIN,38,20,4,62,231,198
2022-03-26,Minnesota Wild,Columbus Blue Jackets,1544.2342257449,1472.77093219936,0.668010139086084,0.331989860913916,3,2,1545.74766643835,1471.25749150591,50,1,25,18542,Minnesota Wild,MIN,39,20,4,63,234,200
2022-03-27,Minnesota Wild,Colorado Avalanche,1545.74766643835,1605.20764257332,0.486389363294612,0.513610636705388,3,2,1548.2392873709,1602.71602164077,100,3,51,18542,Minnesota Wild,MIN,40,20,4,64,237,202
2022-03-29,Minnesota Wild,Philadelphia Flyers,1548.2392873709,1425.74975887267,0.729666173363007,0.270333826636993,4,1,1550.54230958701,1423.44673665656,21,0,10,18542,Minnesota Wild,MIN,41,20,4,65,241,203
2022-03-31,Minnesota Wild,Pittsburgh Penguins,1550.54230958701,1562.03425484312,0.555191730956852,0.444808269043148,3,4,1547.81007634821,1564.76648808192,96,1,48,18542,Minnesota Wild,MIN,41,20,5,66,244,207
2022-04-02,Carolina Hurricanes,Minnesota Wild,1588.20494929911,1547.81007634821,0.627230707351598,0.372769292648402,1,3,1583.21191340365,1552.80311224367,99,3,51,17210,Minnesota Wild,MIN,42,20,5,67,247,208
2022-04-03,Washington Capitals,Minnesota Wild,1536.93007493957,1552.80311224367,0.54895530474793,0.45104469525207,1,5,1531.12983897009,1558.60334821315,91,2,46,18573,Minnesota Wild,MIN,43,20,5,68,252,209
2022-04-05,Nashville Predators,Minnesota Wild,1532.85535427247,1558.60334821315,0.534844867435206,0.465155132564794,6,2,1537.63183633049,1553.82686615513,91,20,55,18495,Minnesota Wild,MIN,43,21,5,69,254,215
2022-04-08,St. Louis Blues,Minnesota Wild,1543.129876137,1553.82686615513,0.556321536712206,0.443678463287794,4,3,1545.23200820413,1551.724734088,93,2,47,17716,Minnesota Wild,MIN,43,21,6,70,257,219
2022-04-10,Minnesota Wild,Los Angeles Kings,1551.724734088,1493.6862172203,0.650655027459881,0.349344972540119,6,3,1554.78975022059,1490.62120108771,69,54,61,18542,Minnesota Wild,MIN,44,21,6,71,263,222
2022-04-12,Minnesota Wild,Edmonton Oilers,1554.78975022059,1534.29834338393,0.600075849195971,0.399924150804029,5,1,1558.80685321376,1530.28124039076,91,4,47,18542,Minnesota Wild,MIN,45,21,6,72,268,223
