,date,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating,team,abbr,game_num,last_game_date,team_rating,opposing_team_rating,rating_diff,gf,ga,rest_days,game_outcome
1484,2021-11-06,reg,Winnipeg Jets,New York Islanders,WPG,NYI,1513.76711840282,1546.33794485122,0.525061577651351,0.474938422348649,0.241021798946722,1.16459366824609,1.07642813070063,0,2,1509.73743900774,1550.3676242463,78,47,62,New York Islanders,NYI,9,2021-11-04,1546.33794485122,1513.76711840282,32.57082644840011,2,0,2.0,W
1485,2021-11-07,reg,Minnesota Wild,New York Islanders,MIN,NYI,1526.19783949548,1550.3676242463,0.537104331661533,0.462895668338467,0.239557507218587,1.18509879573251,1.05445871148608,5,2,1530.41994174284,1546.14552199894,86,33,59,New York Islanders,NYI,10,2021-11-06,1550.3676242463,1526.19783949548,24.1697847508201,2,5,1.0,L
1486,2021-11-11,reg,New Jersey Devils,New York Islanders,NJD,NYI,1461.48258914196,1546.14552199894,0.450280882439724,0.549719117560276,0.238024558962483,1.03140841538998,1.20661614357251,4,0,1467.29244021566,1540.33567092524,44,41,42,New York Islanders,NYI,11,2021-11-07,1546.14552199894,1461.48258914196,84.66293285697998,0,4,4.0,L
1487,2021-11-15,reg,Tampa Bay Lightning,New York Islanders,TBL,NYI,1561.61819352507,1540.33567092524,0.601168247157335,0.398831752842665,0.231741301694663,1.29476228387559,0.936979017819069,4,1,1565.17801871812,1536.77584573219,94,34,64,New York Islanders,NYI,12,2021-11-11,1540.33567092524,1561.61819352507,-21.282522599829917,1,4,4.0,L
1488,2021-11-16,reg,Florida Panthers,New York Islanders,FLA,NYI,1550.8907866914,1536.77584573219,0.591235511751028,0.408764488248972,0.232961954979329,1.27769759781066,0.955264357168668,6,1,1555.36388556523,1532.30274685836,90,28,59,New York Islanders,NYI,13,2021-11-15,1536.77584573219,1550.8907866914,-14.114940959210116,1,6,1.0,L
1489,2021-11-20,reg,New York Islanders,Calgary Flames,NYI,CGY,1532.30274685836,1519.06075393143,0.590020512530571,0.409979487469429,0.23311092516412,1.27561172268345,0.957499202480668,2,5,1526.67985673143,1524.68364405836,73,51,62,New York Islanders,NYI,14,2021-11-16,1532.30274685836,1519.06075393143,13.241992926929925,2,5,4.0,L
1490,2021-11-21,reg,New York Islanders,Toronto Maple Leafs,NYI,TOR,1526.67985673143,1534.38923884402,0.560562283691708,0.439437716308292,0.236706186361884,1.22514219335433,1.01156399300756,0,3,1521.39345109762,1539.67564447783,79,67,73,New York Islanders,NYI,15,2021-11-20,1526.67985673143,1534.38923884402,-7.709382112589992,0,3,1.0,L
1491,2021-11-24,reg,New York Islanders,New York Rangers,NYI,NYR,1521.39345109762,1520.00122171515,0.573424633701401,0.426575366298599,0.235139663410424,1.24715405545343,0.987985607956991,1,4,1515.96111998803,1525.43355282474,68,79,73,New York Islanders,NYI,16,2021-11-21,1521.39345109762,1520.00122171515,1.3922293824700773,1,4,3.0,L
1492,2021-11-26,reg,New York Islanders,Pittsburgh Penguins,NYI,PIT,1515.96111998803,1533.47886495119,0.546610001139053,0.453389998860947,0.238402395070082,1.20130926390738,1.0370931311627,0,1,1513.27915385456,1536.16083108466,72,87,79,New York Islanders,NYI,17,2021-11-24,1515.96111998803,1533.47886495119,-17.517744963159885,0,1,2.0,L
1493,2021-12-02,OT,New York Islanders,San Jose Sharks,NYI,SJS,1513.27915385456,1476.15325407498,0.622820462716558,0.377179537283442,0.229059022116114,1.33203730140547,0.897021720710645,1,2,1510.13818588695,1479.29422204259,33,64,48,New York Islanders,NYI,18,2021-11-26,1513.27915385456,1476.15325407498,37.125899779580095,1,2,6.0,OTL
1494,2021-12-04,OT,Detroit Red Wings,New York Islanders,DET,NYI,1454.44455501619,1510.13818588695,0.491806939930493,0.508193060069507,0.243077494314614,1.10714417553076,1.13593331878386,4,3,1456.90535223588,1507.67738866726,19,59,39,New York Islanders,NYI,19,2021-12-02,1510.13818588695,1454.44455501619,55.69363087075999,3,4,2.0,OTL
1495,2021-12-05,SO,New York Islanders,Chicago Blackhawks,NYI,CHI,1507.67738866726,1461.01361264059,0.635628755383649,0.364371244616351,0.227454818925687,1.35413550623324,0.873319312692449,2,3,1504.45617441983,1464.23482688802,21,18,19,New York Islanders,NYI,20,2021-12-04,1507.67738866726,1461.01361264059,46.66377602666989,2,3,1.0,OTL
1496,2021-12-07,reg,Ottawa Senators,New York Islanders,OTT,NYI,1441.84513853003,1504.45617441983,0.481859226636124,0.518140773363876,0.241864346065057,1.08903823259155,1.15282611347351,3,5,1438.2008833017,1508.10042964816,12,11,11,New York Islanders,NYI,21,2021-12-05,1504.45617441983,1441.84513853003,62.61103588979995,5,3,2.0,W
1497,2021-12-09,reg,New York Islanders,Nashville Predators,NYI,NSH,1508.10042964816,1516.10914622818,0.560137782568774,0.439862217431226,0.236757828375499,1.224416388521,1.0123414398545,3,4,1505.33907394817,1518.87050192817,56,62,59,New York Islanders,NYI,22,2021-12-07,1508.10042964816,1516.10914622818,-8.008716580020064,3,4,2.0,L
1498,2021-12-11,reg,New York Islanders,New Jersey Devils,NYI,NJD,1505.33907394817,1451.19290252639,0.645545007282476,0.354454992717524,0.22620189283793,1.37126840484351,0.854933487994419,4,2,1507.90587301071,1448.62610346385,15,17,16,New York Islanders,NYI,23,2021-12-09,1505.33907394817,1451.19290252639,54.146171421779854,4,2,2.0,W
1499,2021-12-14,reg,Detroit Red Wings,New York Islanders,DET,NYI,1446.41420383537,1507.90587301071,0.48346818683041,0.51653181316959,0.242060376437242,1.09196825879846,1.15009211763878,2,1,1448.922493354,1505.39758349208,15,24,19,New York Islanders,NYI,24,2021-12-11,1507.90587301071,1446.41420383537,61.491669175339894,1,2,3.0,L
1500,2021-12-16,reg,New York Islanders,Boston Bruins,NYI,BOS,1505.39758349208,1543.3365363321,0.517350273104465,0.482649726895535,0.241960649957044,1.15148278783016,1.09047786212688,3,1,1509.04879078115,1539.68532904303,72,54,63,New York Islanders,NYI,25,2021-12-14,1505.39758349208,1543.3365363321,-37.938952840019965,3,1,2.0,W
1501,2021-12-19,SO,New York Islanders,Vegas Golden Knights,NYI,VEG,1509.04879078115,1568.93755787585,0.48577276178244,0.51422723821756,0.242341274737891,1.09616400797947,1.14617726675842,3,4,1506.71435210824,1571.27199654876,86,21,53,New York Islanders,NYI,26,2021-12-16,1509.04879078115,1568.93755787585,-59.888767094699915,3,4,3.0,OTL
1502,2021-12-30,reg,New York Islanders,Buffalo Sabres,NYI,BUF,1506.71435210824,1426.87825745082,0.67861117570364,0.32138882429636,0.221937368979823,1.42855054149113,0.793386827488691,4,1,1509.50589554683,1424.08671401223,7,8,7,New York Islanders,NYI,27,2021-12-19,1506.71435210824,1426.87825745082,79.83609465742006,4,1,11.0,W
1503,2022-01-01,OT,New York Islanders,Edmonton Oilers,NYI,EDM,1509.50589554683,1518.9044270918,0.558165673674494,0.441834326325506,0.236997704912989,1.22104506863991,1.01595263627308,3,2,1511.5979899683,1516.81233267033,59,45,52,New York Islanders,NYI,28,2021-12-30,1509.50589554683,1518.9044270918,-9.398531544969956,3,2,2.0,W
1504,2022-01-13,reg,New York Islanders,New Jersey Devils,NYI,NJD,1511.5979899683,1444.29653426521,0.662675814034841,0.337324185965159,0.224010905632453,1.40091592445947,0.823094981172985,3,2,1513.13870116058,1442.75582307293,15,9,12,New York Islanders,NYI,29,2022-01-01,1511.5979899683,1444.29653426521,67.30145570308991,3,2,12.0,W
1505,2022-01-15,reg,New York Islanders,Washington Capitals,NYI,WSH,1513.13870116058,1539.66073149828,0.533736179185949,0.466263820814051,0.239966885840905,1.17936023543293,1.06060665040798,0,2,1509.03022041129,1543.76921224757,74,58,66,New York Islanders,NYI,30,2022-01-13,1513.13870116058,1539.66073149828,-26.522030337700016,0,2,2.0,L
1506,2022-01-17,reg,New York Islanders,Philadelphia Flyers,NYI,PHI,1509.03022041129,1456.96883075371,0.642794214112658,0.357205785887342,0.226550497766609,1.36651357682321,0.860036920943403,4,1,1512.17290856012,1453.82614260488,20,9,14,New York Islanders,NYI,31,2022-01-15,1509.03022041129,1456.96883075371,52.061389657579866,4,1,2.0,W
1507,2022-01-18,SO,Philadelphia Flyers,New York Islanders,PHI,NYI,1453.82614260488,1512.17290856012,0.487990348573964,0.512009651426035,0.242611709692585,1.1002002340595,1.14241147563308,3,4,1451.47929023771,1514.51976092729,20,10,15,New York Islanders,NYI,32,2022-01-17,1512.17290856012,1453.82614260488,58.346765955240016,4,3,1.0,W
1508,2022-01-21,reg,New York Islanders,Arizona Coyotes,NYI,ARI,1514.51976092729,1432.19184898601,0.681731537839255,0.318268462160745,0.221526799963655,1.43396806963033,0.787558730333322,4,0,1517.62607561737,1429.08553429593,11,9,10,New York Islanders,NYI,33,2022-01-18,1514.51976092729,1432.19184898601,82.32791194128004,4,0,3.0,W
1509,2022-01-22,reg,New York Islanders,Toronto Maple Leafs,NYI,TOR,1517.62607561737,1558.46479985145,0.513181080901242,0.486818919098758,0.242468836046101,1.14440057848158,1.09806825756452,1,3,1513.70353098173,1562.38734448709,86,19,52,New York Islanders,NYI,34,2022-01-21,1517.62607561737,1558.46479985145,-40.83872423408002,1,3,1.0,L
1510,2022-01-25,reg,New York Islanders,Philadelphia Flyers,NYI,PHI,1513.70353098173,1440.76724073387,0.669887918149761,0.330112081850239,0.223077064661371,1.41341627052793,0.809660794133444,4,3,1515.20739131918,1439.26338039642,15,10,12,New York Islanders,NYI,35,2022-01-22,1513.70353098173,1440.76724073387,72.93629024785992,4,3,3.0,W
1511,2022-01-27,reg,New York Islanders,Los Angeles Kings,NYI,LAK,1515.20739131918,1486.03919431691,0.612000435198001,0.387999564801999,0.230403524354194,1.31339733757428,0.917006186779917,2,3,1512.13345229565,1489.11313334044,41,69,55,New York Islanders,NYI,36,2022-01-25,1515.20739131918,1486.03919431691,29.168197002270063,2,3,2.0,L
1512,2022-01-30,reg,New York Islanders,Minnesota Wild,NYI,MIN,1512.13345229565,1556.79034660357,0.507688741067646,0.492311258932354,0.243139077924169,1.13507758768379,1.10806149024038,3,4,1509.67551856145,1559.24828033777,82,11,46,New York Islanders,NYI,37,2022-01-27,1512.13345229565,1556.79034660357,-44.65689430792008,3,4,3.0,L
1513,2022-02-01,reg,New York Islanders,Ottawa Senators,NYI,OTT,1509.67551856145,1456.41833317306,0.644373187296927,0.355626812703073,0.226350497406816,1.3692426805404,0.857107816866421,4,1,1512.80257738681,1453.2912743477,20,8,14,New York Islanders,NYI,38,2022-01-30,1509.67551856145,1456.41833317306,53.25718538838987,4,1,2.0,W
1514,2022-02-02,reg,New York Islanders,Seattle Kraken,NYI,SEA,1512.80257738681,1442.28792402308,0.666797971563446,0.333202028436554,0.223478053485691,1.40805928385938,0.815418769626314,0,3,1506.25937664903,1448.83112476086,15,7,11,New York Islanders,NYI,39,2022-02-01,1512.80257738681,1442.28792402308,70.51465336373008,0,3,1.0,L
1515,2022-02-09,reg,Vancouver Canucks,New York Islanders,VAN,NYI,1489.19903103476,1506.25937664903,0.547262451090141,0.452737548909859,0.238323109433844,1.20242272259394,1.03590038683991,3,6,1484.06197599823,1511.39643168556,37,34,35,New York Islanders,NYI,40,2022-02-02,1506.25937664903,1489.19903103476,17.060345614269863,6,3,7.0,W
1516,2022-02-11,reg,Edmonton Oilers,New York Islanders,EDM,NYI,1503.66269413936,1511.39643168556,0.560527747340432,0.439472252659568,0.23671038793849,1.22508314209611,1.01162724584238,3,1,1506.93927168744,1508.11985413748,50,60,55,New York Islanders,NYI,41,2022-02-09,1511.39643168556,1503.66269413936,7.733737546200018,1,3,2.0,L
1517,2022-02-12,reg,Calgary Flames,New York Islanders,CGY,NYI,1541.67202516668,1508.11985413748,0.617975709821086,0.382024290178914,0.22966214221276,1.32368793650197,0.905974205710789,5,2,1545.06222399396,1504.7296553102,73,12,42,New York Islanders,NYI,42,2022-02-11,1508.11985413748,1541.67202516668,-33.55217102920005,2,5,1.0,L
1518,2022-02-15,reg,Buffalo Sabres,New York Islanders,BUF,NYI,1422.39627993321,1504.7296553102,0.453602400516135,0.546397599483865,0.238428205789593,1.03748140032495,1.20094680546464,6,3,1427.52367559221,1499.6022596512,5,5,5,New York Islanders,NYI,43,2022-02-12,1504.7296553102,1422.39627993321,82.33337537699003,3,6,3.0,L
1519,2022-02-17,reg,New York Islanders,Boston Bruins,NYI,BOS,1499.6022596512,1539.95978398571,0.513873076251132,0.486126923748868,0.242384455374345,1.14557576215794,1.09680869321641,4,1,1504.07110467587,1535.49093896104,66,11,38,New York Islanders,NYI,44,2022-02-15,1499.6022596512,1539.95978398571,-40.35752433450989,4,1,2.0,W
1520,2022-02-20,SO,New York Islanders,Montreal Canadiens,NYI,MTL,1504.07110467587,1405.79827246614,0.701306494318009,0.298693505681991,0.218912478219827,1.46800072419303,0.750911754026797,2,3,1500.42060151375,1409.44877562826,2,2,2,New York Islanders,NYI,45,2022-02-17,1504.07110467587,1405.79827246614,98.27283220973004,2,3,3.0,OTL
1521,2022-02-22,reg,Seattle Kraken,New York Islanders,SEA,NYI,1434.96582400223,1500.42060151375,0.477773445162789,0.522226554837211,0.241366818937613,1.08159505263138,1.15977176630623,2,5,1430.58612992492,1504.80029559106,8,3,5,New York Islanders,NYI,46,2022-02-20,1500.42060151375,1434.96582400223,65.45477751151998,5,2,2.0,W
1522,2022-02-24,SO,San Jose Sharks,New York Islanders,SJS,NYI,1450.89862420087,1504.80029559106,0.49438527953591,0.50561472046409,0.243392434160145,1.11183335663278,1.13155907752737,4,3,1453.34479224298,1502.35412754895,15,7,11,New York Islanders,NYI,47,2022-02-22,1504.80029559106,1450.89862420087,53.901671390189904,3,4,2.0,OTL
1523,2022-02-26,reg,Los Angeles Kings,New York Islanders,LAK,NYI,1502.91278075498,1502.35412754895,0.572250479015857,0.427749520984143,0.235282835140729,1.24514307805895,0.990139757081776,5,2,1506.76838258739,1498.49852571654,44,38,41,New York Islanders,NYI,48,2022-02-24,1502.35412754895,1502.91278075498,-0.5586532060301579,2,5,2.0,L
1524,2022-02-27,reg,Anaheim Ducks,New York Islanders,ANA,NYI,1465.60431094492,1498.49852571654,0.52459733214049,0.47540266785951,0.241078287063628,1.16380392511403,1.0772743619496,0,4,1460.10784995691,1503.99498670455,19,15,17,New York Islanders,NYI,49,2022-02-26,1498.49852571654,1465.60431094492,32.89421477162,4,0,1.0,W
1525,2022-03-01,reg,Colorado Avalanche,New York Islanders,COL,NYI,1609.70345590654,1503.99498670455,0.710194733032408,0.289805266967592,0.217700951003786,1.48348034828957,0.734220602714219,5,3,1611.75303228314,1501.94541032795,96,8,52,New York Islanders,NYI,50,2022-02-27,1503.99498670455,1609.70345590654,-105.70846920199006,3,5,2.0,L
1526,2022-03-03,reg,New York Islanders,Vancouver Canucks,NYI,VAN,1501.94541032795,1493.61750232595,0.583160800371001,0.416839199628999,0.233950759504335,1.26384144808638,0.97010931141795,3,4,1499.0469753333,1496.51593732059,37,21,29,New York Islanders,NYI,51,2022-03-01,1501.94541032795,1493.61750232595,8.327908001999958,3,4,2.0,L
1527,2022-03-05,reg,New York Islanders,St. Louis Blues,NYI,STL,1499.0469753333,1547.6049072717,0.502075290846215,0.497924709153785,0.243825163988136,1.1255571555556,1.11826800843254,2,1,1501.44966400272,1545.20221860228,70,3,36,New York Islanders,NYI,52,2022-03-03,1499.0469753333,1547.6049072717,-48.55793193840009,2,1,2.0,W
1528,2022-03-07,reg,New York Islanders,Colorado Avalanche,NYI,COL,1501.44966400272,1604.88579113924,0.423699908770199,0.576300091229801,0.234788867071702,0.982708663053561,1.25208020401814,4,5,1499.45567792879,1606.87977721317,95,5,50,New York Islanders,NYI,53,2022-03-05,1501.44966400272,1604.88579113924,-103.43612713651987,4,5,2.0,L
1529,2022-03-10,reg,New York Islanders,Columbus Blue Jackets,NYI,CBJ,1499.45567792879,1473.53967383525,0.607545782727851,0.392454217272149,0.230954591182577,1.30573066876367,0.925223922418908,6,0,1504.00324560018,1468.99210616386,23,3,13,New York Islanders,NYI,54,2022-03-07,1499.45567792879,1473.53967383525,25.916004093540096,6,0,3.0,W
1530,2022-03-11,reg,New York Islanders,Winnipeg Jets,NYI,WPG,1504.00324560018,1499.0847593101,0.578382331751267,0.421617668248733,0.234534675253465,1.25564862640637,0.978886048847091,5,2,1507.79570533595,1495.29229957433,42,11,26,New York Islanders,NYI,55,2022-03-10,1504.00324560018,1499.0847593101,4.918486290079954,5,2,1.0,W
1531,2022-03-13,reg,New York Islanders,Anaheim Ducks,NYI,ANA,1507.79570533595,1452.5401652206,0.647004877615708,0.352995122384292,0.226016545548033,1.37379249338802,0.852224052160014,4,3,1509.4170039575,1450.91886659905,17,3,10,New York Islanders,NYI,56,2022-03-11,1507.79570533595,1452.5401652206,55.25554011534996,4,3,2.0,W
1532,2022-03-15,SO,Washington Capitals,New York Islanders,WSH,NYI,1537.67634073491,1509.4170039575,0.610757383103894,0.389242616896106,0.230557433094611,1.31125754481038,0.919299888284227,4,3,1539.48680065762,1507.60654403479,71,8,39,New York Islanders,NYI,57,2022-03-13,1509.4170039575,1537.67634073491,-28.25933677741,3,4,2.0,OTL
1533,2022-03-17,reg,New York Rangers,New York Islanders,NYR,NYI,1551.84364746361,1507.60654403479,0.632387367255789,0.367612632744211,0.227862214933309,1.34853976324614,0.87932245168717,1,2,1548.6428362329,1510.8073552655,78,1,39,New York Islanders,NYI,58,2022-03-15,1507.60654403479,1551.84364746361,-44.23710342882009,2,1,2.0,W
1534,2022-03-19,reg,New York Islanders,Dallas Stars,NYI,DAL,1510.8073552655,1515.91020574649,0.564254926456763,0.435745073543237,0.236256828801762,1.23145760215484,1.00479922664692,4,2,1514.05206404035,1512.66549697164,58,32,45,New York Islanders,NYI,59,2022-03-17,1510.8073552655,1515.91020574649,-5.1028504809899005,4,2,2.0,W
1535,2022-03-20,reg,Philadelphia Flyers,New York Islanders,PHI,NYI,1422.68803079664,1514.05206404035,0.4407520368072,0.5592479631928,0.236866068521649,1.01397093998462,1.22289512853703,2,1,1425.44413894624,1511.29595589075,8,0,4,New York Islanders,NYI,60,2022-03-19,1514.05206404035,1422.68803079664,91.36403324370986,1,2,1.0,L
1536,2022-03-22,reg,New York Islanders,Ottawa Senators,NYI,OTT,1511.29595589075,1437.1028861285,0.671485793921568,0.328514206078432,0.222869162012468,1.41618727366103,0.806681888351441,3,0,1514.15679547575,1434.2420465435,12,0,6,New York Islanders,NYI,61,2022-03-20,1511.29595589075,1437.1028861285,74.19306976225016,3,0,2.0,W
1537,2022-03-24,reg,New York Islanders,Detroit Red Wings,NYI,DET,1514.15679547575,1425.01374707878,0.690182314320759,0.309817685679241,0.220406668168158,1.44865051248165,0.771756155686509,5,2,1516.83639272357,1422.33414983096,9,0,4,New York Islanders,NYI,62,2022-03-22,1514.15679547575,1425.01374707878,89.14304839697002,5,2,2.0,W
1538,2022-03-26,reg,Boston Bruins,New York Islanders,BOS,NYI,1565.0173121661,1516.83639272357,0.637649042493595,0.362350957506405,0.227200378229311,1.3576243595844,0.869576018644914,6,3,1568.21102613121,1513.64267875846,88,2,45,New York Islanders,NYI,63,2022-03-24,1516.83639272357,1565.0173121661,-48.18091944253001,3,6,2.0,L
1539,2022-03-27,reg,New York Islanders,Tampa Bay Lightning,NYI,TBL,1513.64267875846,1571.55114550755,0.488620766699001,0.511379233300999,0.242688615691032,1.10134745162096,1.14134116407007,1,4,1509.14712365112,1576.04670061489,89,1,45,New York Islanders,NYI,64,2022-03-26,1513.64267875846,1571.55114550755,-57.90846674908994,1,4,1.0,L
1540,2022-03-29,reg,Columbus Blue Jackets,New York Islanders,CBJ,NYI,1471.25749150591,1509.14712365112,0.517421165473365,0.482578834526635,0.241952012760305,1.15160325127597,1.09034876148433,3,4,1468.74412045133,1511.6604947057,27,0,13,New York Islanders,NYI,65,2022-03-27,1509.14712365112,1471.25749150591,37.889632145210044,4,3,2.0,W
1541,2022-03-31,reg,New York Islanders,Columbus Blue Jackets,NYI,CBJ,1511.6604947057,1468.74412045133,0.630618161565777,0.369381838434223,0.228084158371013,1.34548646886836,0.882597689502652,5,2,1514.92417623769,1465.48043891934,27,0,13,New York Islanders,NYI,66,2022-03-29,1511.6604947057,1468.74412045133,42.91637425437011,5,2,2.0,W
1542,2022-04-01,reg,New York Rangers,New York Islanders,NYR,NYI,1561.28484844669,1514.92417623769,0.635224554357254,0.364775445642746,0.227505676670758,1.35343759330834,0.874068083362419,0,3,1555.12854034251,1521.08048434187,86,2,44,New York Islanders,NYI,67,2022-03-31,1514.92417623769,1561.28484844669,-46.36067220899986,3,0,1.0,W
1543,2022-04-03,reg,New Jersey Devils,New York Islanders,NJD,NYI,1438.96367383586,1521.08048434187,0.453911396546407,0.546088603453593,0.238465754272249,1.03804622381485,1.20041953045739,3,4,1436.80563589668,1523.23852228105,16,0,8,New York Islanders,NYI,68,2022-04-01,1521.08048434187,1438.96367383586,82.1168105060101,4,3,2.0,W
1544,2022-04-05,reg,Dallas Stars,New York Islanders,DAL,NYI,1517.71921939042,1523.23852228105,0.563665410429386,0.436334589570614,0.236328584276482,1.23044915668285,1.00587942759363,3,2,1519.78144587047,1521.176295801,67,42,54,New York Islanders,NYI,69,2022-04-03,1523.23852228105,1517.71921939042,5.519302890630115,2,3,2.0,L
1545,2022-04-08,reg,Carolina Hurricanes,New York Islanders,CAR,NYI,1579.76582940667,1521.176295801,0.651375666736054,0.348624333263946,0.225460167370929,1.38135223399938,0.844107933371553,1,2,1576.44453600084,1524.49758920683,94,2,48,New York Islanders,NYI,70,2022-04-05,1521.176295801,1579.76582940667,-58.58953360567011,2,1,3.0,W
1546,2022-04-09,reg,St. Louis Blues,New York Islanders,STL,NYI,1545.23200820413,1524.49758920683,0.600411514627813,0.399588485372187,0.231834486898387,1.29346142073239,0.938373066165997,6,1,1549.59104579723,1520.13855161373,83,1,42,New York Islanders,NYI,71,2022-04-08,1524.49758920683,1545.23200820413,-20.734418997299827,1,6,1.0,L
1547,2022-04-12,SO,New York Islanders,Pittsburgh Penguins,NYI,PIT,1520.13855161373,1551.40676651064,0.526931116638661,0.473068883361339,0.240794355702214,1.16777455024908,1.07301980545313,5,4,1522.40222244475,1549.14309567962,84,0,42,New York Islanders,NYI,72,2022-04-09,1520.13855161373,1551.40676651064,-31.268214896909967,5,4,3.0,W
1548,2022-04-14,reg,Pittsburgh Penguins,New York Islanders,PIT,NYI,1549.14309567962,1522.40222244475,0.608677365242558,0.391322634757442,0.230814734245446,1.30767776043088,0.923136973814563,6,3,1552.62693286244,1518.91838526193,84,0,42,New York Islanders,NYI,73,2022-04-12,1522.40222244475,1549.14309567962,-26.74087323487015,3,6,2.0,L
1549,2022-04-15,reg,Montreal Canadiens,New York Islanders,MTL,NYI,1417.79610251393,1518.91838526193,0.426955516478335,0.573044483521665,0.235186021764314,0.988683085330117,1.2465029364342,0,3,1413.94868994421,1522.76579783165,8,0,4,New York Islanders,NYI,74,2022-04-14,1518.91838526193,1417.79610251393,101.12228274800009,3,0,1.0,W
1550,2022-04-17,reg,Toronto Maple Leafs,New York Islanders,TOR,NYI,1571.5898101869,1522.76579783165,0.638503949357098,0.361496050642902,0.227092585534294,1.35910097151513,0.867991614019165,4,2,1574.2140810097,1520.14152700885,92,0,46,New York Islanders,NYI,75,2022-04-15,1522.76579783165,1571.5898101869,-48.824012355250034,2,4,2.0,L
1551,2022-04-19,OT,New York Islanders,Florida Panthers,NYI,FLA,1520.14152700885,1604.10889955917,0.451272172432074,0.548727827567926,0.238145030788849,1.03322115025501,1.20492388053384,2,3,1517.99794196782,1606.2524846002,97,2,49,New York Islanders,NYI,76,2022-04-17,1520.14152700885,1604.10889955917,-83.96737255031985,2,3,2.0,OTL
1552,2022-04-21,reg,New York Islanders,New York Rangers,NYI,NYR,1517.99794196782,1565.68399338547,0.503329990459193,0.496670009540807,0.243671710240586,1.1276844115684,1.11598729867218,3,6,1513.34393643654,1570.33799891675,89,0,44,New York Islanders,NYI,77,2022-04-19,1517.99794196782,1565.68399338547,-47.686051417650106,3,6,2.0,L
1553,2022-04-23,reg,Buffalo Sabres,New York Islanders,BUF,NYI,1444.51445083535,1513.34393643654,0.472928691076402,0.527071308923598,0.240777302559848,1.07276419017212,1.16801311238773,5,3,1448.5623430144,1509.29604425749,16,0,8,New York Islanders,NYI,78,2022-04-21,1513.34393643654,1444.51445083535,68.82948560118984,3,5,2.0,L
1554,2022-04-24,reg,New York Islanders,Carolina Hurricanes,NYI,CAR,1509.29604425749,1577.88080061549,0.47327986567448,0.52672013432552,0.240820020402353,1.07340448484356,1.16741553555879,2,5,1504.9641068993,1582.21273797368,90,1,45,New York Islanders,NYI,79,2022-04-23,1509.29604425749,1577.88080061549,-68.58475635800005,2,5,1.0,L
1555,2022-04-26,reg,Washington Capitals,New York Islanders,WSH,NYI,1547.19587830737,1504.9641068993,0.62969970323128,0.37030029676872,0.228199263153865,1.34390166133084,0.884297601823026,1,4,1541.1059851808,1511.05400002587,74,0,37,New York Islanders,NYI,80,2022-04-24,1504.9641068993,1547.19587830737,-42.23177140807002,4,1,2.0,W
1556,2022-04-28,reg,New York Islanders,Washington Capitals,NYI,WSH,1511.05400002587,1541.1059851808,0.528675997958571,0.471324002041429,0.240582127542985,1.17074412709034,1.06983800045264,5,1,1515.90389093785,1536.25609426882,74,0,37,New York Islanders,NYI,81,2022-04-26,1511.05400002587,1541.1059851808,-30.05198515492998,5,1,2.0,W
1557,2022-04-29,reg,New York Islanders,Tampa Bay Lightning,NYI,TBL,1515.90389093785,1577.3189973768,0.483578249813207,0.516421750186793,0.242073788524252,1.09216866917046,1.1499051193538,4,6,1512.24451314554,1580.97837516911,92,1,46,New York Islanders,NYI,82,2022-04-28,1515.90389093785,1577.3189973768,-61.41510643895003,4,6,1.0,L
1558,2021-10-13,reg,Washington Capitals,New York Rangers,WSH,NYR,1531.92409896931,1511.14905943742,0.600467613368309,0.399532386631691,0.2318275799474,1.29362936011652,0.938377196752047,5,1,1535.93673010219,1507.13642830454,68,80,74,New York Rangers,NYR,1,,1511.14905943742,1531.92409896931,-20.775039531890116,1,5,nan,L
1559,2021-10-14,OT,New York Rangers,Dallas Stars,NYR,DAL,1507.13642830454,1504.68660347702,0.574913144384572,0.425086855615428,0.234958101878111,1.24970388949788,0.985254212380231,2,3,1504.28739438113,1507.53563740043,48,74,61,New York Rangers,NYR,2,2021-10-13,1507.13642830454,1504.68660347702,2.449824827519933,2,3,1.0,OTL
1560,2021-10-16,reg,Montreal Canadiens,New York Rangers,MTL,NYR,1496.59049110213,1504.28739438113,0.560579978628023,0.439420021371977,0.236704033647602,1.22517244878031,1.01153158486729,1,3,1492.23491730053,1508.64296818273,41,72,56,New York Rangers,NYR,3,2021-10-14,1504.28739438113,1496.59049110213,7.696903279000026,3,1,2.0,W
1561,2021-10-18,OT,Toronto Maple Leafs,New York Rangers,TOR,NYR,1532.57876708124,1508.64296818273,0.604824573538335,0.395175426461665,0.231290577843107,1.30104949981238,0.930241078030722,1,2,1529.54891479046,1511.67282047351,67,75,71,New York Rangers,NYR,4,2021-10-16,1508.64296818273,1532.57876708124,-23.935798898509802,2,1,2.0,W
1562,2021-10-21,reg,Nashville Predators,New York Rangers,NSH,NYR,1509.2032074907,1511.67282047351,0.567978178837534,0.432021821162466,0.235803465842139,1.23782860042461,0.997974865417529,1,3,1504.77863148619,1516.09739647802,54,69,61,New York Rangers,NYR,5,2021-10-18,1511.67282047351,1509.2032074907,2.4696129828100766,3,1,3.0,W
